ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
13115,176473,,spider,"2024-07-15 00:00:07"
13116,176471,,daddylonglegs,"2024-07-15 00:00:07"
13117,176443,,beetle,"2024-07-15 00:00:07"
13118,176442,,truebugs,"2024-07-15 00:00:07"
13119,176439,,spider,"2024-07-15 00:00:07"
13120,176412,,spider,"2024-07-15 00:00:07"
13121,176397,,leafhopper,"2024-07-15 00:00:07"
13122,176394,,truebugs,"2024-07-15 00:00:07"
13123,176393,,truebugs,"2024-07-15 00:00:07"
13124,176381,,leafhopper,"2024-07-15 00:00:07"
13125,176377,,ant,"2024-07-15 00:03:06"
13126,176372,,ant,"2024-07-15 00:03:07"
13127,176355,,moths,"2024-07-15 00:03:08"
13128,176339,,spider,"2024-07-15 00:03:08"
13129,176337,,bee,"2024-07-15 00:03:08"
13130,176184,,moths,"2024-07-15 00:03:08"
13131,176183,,fly,"2024-07-15 00:03:08"
13132,176178,,bee,"2024-07-15 00:03:08"
13133,176279,,fly,"2024-07-15 00:03:08"
13134,176270,,leafhopper,"2024-07-15 00:03:08"
13135,176241,,ant,"2024-07-15 00:03:08"
13136,176219,,beetle,"2024-07-15 00:03:08"
13137,176206,,beetle,"2024-07-15 00:03:08"
13138,176195,,leafhopper,"2024-07-15 00:03:08"
13139,176194,,Ephemeroptera,"2024-07-15 00:03:08"
13140,176181,,Dermaptera,"2024-07-15 00:06:06"
13141,176177,,ant,"2024-07-15 00:06:06"
13142,176176,,ant,"2024-07-15 00:06:06"
13143,176169,,beetle,"2024-07-15 00:06:06"
13144,176168,,beetle,"2024-07-15 00:06:06"
13145,176167,,daddylonglegs,"2024-07-15 00:06:06"
13146,176163,,ant,"2024-07-15 00:06:06"
13147,176161,,truebugs,"2024-07-15 00:06:06"
13148,176160,,beetle,"2024-07-15 00:06:06"
13149,176145,,beetle,"2024-07-15 00:06:06"
13150,176141,,spider,"2024-07-15 00:06:06"
13151,176134,,caterpillar,"2024-07-15 00:06:06"
13152,176131,,caterpillar,"2024-07-15 00:06:06"
13153,176130,,beetle,"2024-07-15 00:06:06"
13154,176098,,spider,"2024-07-15 00:06:06"
13155,176097,,beetle,"2024-07-15 00:06:06"
13156,176091,,spider,"2024-07-15 00:06:06"
13157,176087,,truebugs,"2024-07-15 00:06:06"
13158,176071,,beetle,"2024-07-15 00:06:06"
13159,176069,,spider,"2024-07-15 00:06:06"
13160,176068,,fly,"2024-07-15 00:09:05"
13161,176067,,leafhopper,"2024-07-15 00:09:05"
13162,176062,,spider,"2024-07-15 00:09:05"
13163,176016,,caterpillar,"2024-07-15 00:09:05"
13164,176015,,bee,"2024-07-15 00:09:05"
13165,176008,,grasshopper,"2024-07-15 00:09:05"
13166,175997,,leafhopper,"2024-07-15 00:09:05"
13167,175983,,moths,"2024-07-15 00:09:05"
13168,175906,,daddylonglegs,"2024-07-15 00:09:05"
13169,175903,,moths,"2024-07-15 00:09:05"
13170,175892,,moths,"2024-07-15 00:09:05"
13171,175875,,spider,"2024-07-15 00:09:05"
13172,175874,,spider,"2024-07-15 00:09:05"
13173,175871,,beetle,"2024-07-15 00:09:05"
13174,175870,,beetle,"2024-07-15 00:09:05"
13175,175849,,truebugs,"2024-07-15 00:09:05"
13176,175846,,Polydesmida,"2024-07-15 00:09:05"
13177,175791,,grasshopper,"2024-07-15 00:12:06"
13178,175781,,Neuroptera,"2024-07-15 00:12:06"
13179,175770,,caterpillar,"2024-07-15 00:12:06"
13180,175767,,caterpillar,"2024-07-15 00:12:06"
13181,175766,,caterpillar,"2024-07-15 00:12:06"
13182,175762,,spider,"2024-07-15 00:12:06"
13183,175755,,ant,"2024-07-15 00:12:06"
13184,175751,,beetle,"2024-07-15 00:12:06"
13185,175714,,Polydesmida,"2024-07-15 00:12:06"
13186,175702,,aphid,"2024-07-15 00:12:06"
13187,175700,,caterpillar,"2024-07-15 00:12:06"
13188,175695,,caterpillar,"2024-07-15 00:12:06"
13189,175687,,caterpillar,"2024-07-15 00:12:06"
13190,175651,,beetle,"2024-07-15 00:12:06"
13191,175213,,leafhopper,"2024-07-15 00:18:06"
13192,175072,,beetle,"2024-07-15 00:21:05"
13193,175069,,Dermaptera,"2024-07-15 00:21:05"
13194,175068,,leafhopper,"2024-07-15 00:21:05"
13195,175065,,beetle,"2024-07-15 00:21:05"
13196,174950,,leafhopper,"2024-07-15 00:24:08"
13197,174933,,leafhopper,"2024-07-15 00:24:08"
13198,173603,,sawfly,"2024-07-15 00:36:05"
13199,173300,,ant,"2024-07-15 00:39:06"
13200,168243,,ant,"2024-07-15 01:03:06"
13201,171103,,ant,"2024-07-15 01:12:05"
13202,171101,,Dermaptera,"2024-07-15 01:12:05"
13203,168438,,spider,"2024-07-15 01:48:06"
