ID,ArthropodSightingFK,OriginalGroup,Rank,TaxonName,StandardGroup,BeetleLarvaUpdated,SawflyUpdated,Agreement,RunnerUpAgreement,INaturalistObservationURL,LastUpdated
768,56889,beetle,species,"Acanthocephala terminalis",truebugs,0,0,3,1,https://www.inaturalist.org/observations/26077427,"2021-03-08 04:42:20"
769,56875,fly,order,Ephemeroptera,Ephemeroptera,0,0,3,1,https://www.inaturalist.org/observations/26075027,"2021-03-08 04:42:20"
770,56860,daddylonglegs,genus,Leiobunum,daddylonglegs,0,0,2,0,https://www.inaturalist.org/observations/26074368,"2021-03-08 04:42:20"
771,56855,caterpillar,species,"Lymantria dispar",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/26074097,"2021-03-08 04:45:18"
772,56850,caterpillar,class,Insecta,moths,0,0,1,0,https://www.inaturalist.org/observations/26073795,"2021-03-08 04:45:18"
773,56840,beetle,species,"Polydrusus formosus",beetle,0,0,4,0,https://www.inaturalist.org/observations/26072467,"2021-03-08 04:45:18"
774,56839,caterpillar,order,Coleoptera,beetle,0,0,3,1,https://www.inaturalist.org/observations/26071881,"2021-03-08 04:45:18"
775,56836,beetle,species,"Ellychnia corrusca",beetle,0,0,4,0,https://www.inaturalist.org/observations/26069914,"2021-03-08 04:45:18"
776,56831,caterpillar,suborder,Symphyta,bee,0,1,3,1,https://www.inaturalist.org/observations/26069086,"2021-03-08 04:45:18"
777,56832,ant,genus,Camponotus,ant,0,0,3,0,https://www.inaturalist.org/observations/26069041,"2021-03-08 04:45:18"
778,56829,beetle,family,Elateridae,beetle,0,0,2,0,https://www.inaturalist.org/observations/26066048,"2021-03-08 04:45:18"
779,56828,caterpillar,suborder,Symphyta,bee,0,1,4,1,https://www.inaturalist.org/observations/26065961,"2021-03-08 04:45:18"
780,56827,caterpillar,superfamily,Tortricoidea,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/26065899,"2021-03-08 04:45:18"
781,56826,ant,subfamily,Formicinae,ant,0,0,4,0,https://www.inaturalist.org/observations/26065429,"2021-03-08 04:45:18"
782,56809,daddylonglegs,species,"Leiobunum verrucosum",daddylonglegs,0,0,2,0,https://www.inaturalist.org/observations/26061320,"2021-03-08 04:45:18"
783,56808,ant,species,"Camponotus chromaiodes",ant,0,0,3,0,https://www.inaturalist.org/observations/26061199,"2021-03-08 04:45:18"
784,56802,beetle,genus,Photinus,beetle,0,0,2,0,https://www.inaturalist.org/observations/26060804,"2021-03-08 04:45:18"
785,56742,caterpillar,superfamily,Tortricoidea,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/26057278,"2021-03-08 04:45:18"
786,56657,beetle,family,Elateridae,beetle,0,0,2,0,https://www.inaturalist.org/observations/26018303,"2021-03-08 04:45:18"
787,56649,beetle,species,"Harmonia axyridis",beetle,1,0,3,0,https://www.inaturalist.org/observations/26018115,"2021-03-08 04:45:18"
789,56631,unidentified,order,Diptera,fly,0,0,1,0,https://www.inaturalist.org/observations/26017133,"2021-03-08 04:45:18"
790,56604,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/26015751,"2021-03-08 04:45:18"
791,56603,other,infraorder,Culicomorpha,fly,0,0,2,0,https://www.inaturalist.org/observations/26015701,"2021-03-08 04:45:18"
792,56602,unidentified,genus,Curculio,beetle,0,0,2,0,https://www.inaturalist.org/observations/26015454,"2021-03-08 04:45:18"
793,56582,caterpillar,species,"Lymantria dispar",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/26014341,"2021-03-08 04:45:18"
794,56580,beetle,species,"Polydrusus formosus",beetle,0,0,4,0,https://www.inaturalist.org/observations/26014100,"2021-03-08 04:45:18"
795,56579,caterpillar,species,"Lymantria dispar",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/26014059,"2021-03-08 04:45:18"
796,56576,fly,subclass,Pterygota,bee,0,0,2,1,https://www.inaturalist.org/observations/26012404,"2021-03-08 04:45:18"
797,56575,unidentified,order,Diptera,fly,0,0,1,0,https://www.inaturalist.org/observations/26012085,"2021-03-08 04:45:18"
798,56496,unidentified,order,Araneae,spider,0,0,1,0,https://www.inaturalist.org/observations/25998615,"2021-03-08 04:45:18"
799,56391,beetle,tribe,Coccinellini,beetle,0,0,3,0,https://www.inaturalist.org/observations/25995490,"2021-03-08 04:48:21"
800,56323,truebugs,species,"Arilus cristatus",truebugs,0,0,3,0,https://www.inaturalist.org/observations/25940224,"2021-03-08 04:48:21"
801,56304,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25939984,"2021-03-08 04:48:21"
802,56303,caterpillar,genus,Orgyia,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25939910,"2021-03-08 04:48:21"
803,56287,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25939707,"2021-03-08 04:48:21"
804,56285,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25939675,"2021-03-08 04:48:21"
805,56249,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25939218,"2021-03-08 04:48:21"
806,56239,leafhopper,genus,Thionia,leafhopper,0,0,3,0,https://www.inaturalist.org/observations/25939174,"2021-03-08 04:48:21"
807,56231,caterpillar,species,"Orgyia leucostigma",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/25939024,"2021-03-08 04:48:21"
808,56226,spider,genus,Eustala,spider,0,0,3,0,https://www.inaturalist.org/observations/25938932,"2021-03-08 04:48:21"
809,56188,caterpillar,species,"Macaria bisignata",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25938413,"2021-03-08 04:48:21"
810,56177,caterpillar,species,"Acronicta retardata",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25938345,"2021-03-08 04:48:21"
811,56168,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25938142,"2021-03-08 04:48:21"
812,56137,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25937801,"2021-03-08 04:48:21"
813,56138,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25937689,"2021-03-08 04:48:21"
814,56133,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25937601,"2021-03-08 04:48:21"
815,56122,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25937386,"2021-03-08 04:48:21"
816,56073,beetle,family,Tenebrionidae,beetle,0,0,2,0,https://www.inaturalist.org/observations/25897475,"2021-03-08 04:48:21"
817,56063,aphid,family,Cicadellidae,leafhopper,0,0,3,1,https://www.inaturalist.org/observations/25874792,"2021-03-08 04:48:21"
818,56058,ant,species,"Camponotus chromaiodes",ant,0,0,3,0,https://www.inaturalist.org/observations/25874446,"2021-03-08 04:48:21"
819,56054,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25874240,"2021-03-08 04:48:21"
820,56053,fly,suborder,Apocrita,bee,0,0,3,1,https://www.inaturalist.org/observations/25873972,"2021-03-08 04:51:20"
821,56052,caterpillar,kingdom,Plantae,moths,0,0,1,0,https://www.inaturalist.org/observations/25873877,"2021-03-08 04:51:20"
822,55883,caterpillar,superfamily,Tortricoidea,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25693770,"2021-03-08 04:51:20"
823,55865,unidentified,family,Tettigoniidae,grasshopper,0,0,1,0,https://www.inaturalist.org/observations/25686549,"2021-03-08 04:51:20"
824,55800,beetle,genus,Anelaphus,beetle,0,0,3,0,https://www.inaturalist.org/observations/25674332,"2021-03-08 04:51:20"
825,55792,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25674275,"2021-03-08 04:51:20"
826,55760,leafhopper,species,"Thionia quinquata",leafhopper,0,0,5,0,https://www.inaturalist.org/observations/25673753,"2021-03-08 04:51:20"
827,55755,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25673676,"2021-03-08 04:51:20"
828,55722,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25673098,"2021-03-08 04:51:20"
829,55634,fly,family,Lauxaniidae,fly,0,0,2,0,https://www.inaturalist.org/observations/25672013,"2021-03-08 04:51:20"
830,55600,fly,infraorder,Tipulomorpha,fly,0,0,2,0,https://www.inaturalist.org/observations/25646167,"2021-03-08 04:51:20"
831,55569,unidentified,order,Pseudoscorpiones,Pseudoscorpiones,0,0,1,0,https://www.inaturalist.org/observations/25631023,"2021-03-08 04:51:20"
832,55556,truebugs,genus,Banasa,truebugs,0,0,3,0,https://www.inaturalist.org/observations/25629554,"2021-03-08 04:51:20"
833,55538,unidentified,order,Psocodea,Psocodea,0,0,1,0,https://www.inaturalist.org/observations/25621806,"2021-03-08 04:51:20"
834,55503,caterpillar,species,"Operophtera brumata",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25617119,"2021-03-08 04:51:20"
835,55502,unidentified,order,Diptera,fly,0,0,1,0,https://www.inaturalist.org/observations/25615425,"2021-03-08 04:51:20"
836,55500,spider,species,"Misumessus oblongus",spider,0,0,2,0,https://www.inaturalist.org/observations/25615270,"2021-03-08 04:51:20"
837,55475,other,species,"Argia tibialis",Odonata,0,0,2,0,https://www.inaturalist.org/observations/25614797,"2021-03-08 04:51:20"
838,55472,spider,genus,Eustala,spider,0,0,3,0,https://www.inaturalist.org/observations/25614635,"2021-03-08 04:51:20"
839,55457,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25614371,"2021-03-08 04:51:20"
840,55381,bee,species,"Craesus latitarsus",bee,0,1,2,1,https://www.inaturalist.org/observations/25591155,"2021-03-08 04:54:19"
841,55380,fly,order,Diptera,fly,0,0,2,0,https://www.inaturalist.org/observations/25591083,"2021-03-08 04:54:19"
842,55379,fly,order,Diptera,fly,0,0,2,0,https://www.inaturalist.org/observations/25591052,"2021-03-08 04:54:19"
843,55371,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25576769,"2021-03-08 04:54:19"
844,55354,truebugs,superfamily,Curculionoidea,beetle,0,0,5,1,https://www.inaturalist.org/observations/25573559,"2021-03-08 04:54:19"
845,55337,fly,family,Tingidae,truebugs,0,0,3,1,https://www.inaturalist.org/observations/25564851,"2021-03-08 04:54:19"
846,55267,other,subfamily,Syrphinae,fly,0,0,1,0,https://www.inaturalist.org/observations/25559802,"2021-03-08 04:54:19"
847,55058,spider,species,"Paraphidippus aurantius",spider,0,0,3,0,https://www.inaturalist.org/observations/25499993,"2021-03-08 04:54:19"
848,55016,moths,species,"Lon zabulon",moths,0,0,3,0,https://www.inaturalist.org/observations/25499297,"2021-03-08 04:54:19"
849,54994,unidentified,family,Aphididae,aphid,0,0,1,0,https://www.inaturalist.org/observations/25498896,"2021-03-08 04:54:19"
850,54959,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25498363,"2021-03-08 04:54:19"
851,54932,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25498021,"2021-03-08 04:54:19"
852,54844,ant,genus,Camponotus,ant,0,0,2,0,https://www.inaturalist.org/observations/25440341,"2021-03-08 04:54:19"
853,54841,truebugs,genus,Acanthocephala,truebugs,0,0,2,0,https://www.inaturalist.org/observations/25440258,"2021-03-08 04:54:19"
854,54794,grasshopper,family,Miridae,truebugs,0,0,3,1,https://www.inaturalist.org/observations/25438778,"2021-03-08 04:57:19"
855,54760,beetle,species,"Zygogramma suturalis",beetle,0,0,3,0,https://www.inaturalist.org/observations/25404196,"2021-03-08 04:57:19"
856,54758,caterpillar,suborder,Symphyta,bee,0,1,3,1,https://www.inaturalist.org/observations/25403960,"2021-03-08 04:57:19"
857,54755,truebugs,genus,Brochymena,truebugs,0,0,2,0,https://www.inaturalist.org/observations/25403544,"2021-03-08 04:57:19"
858,54690,spider,genus,Xysticus,spider,0,0,3,0,https://www.inaturalist.org/observations/25267600,"2021-03-08 04:57:19"
859,54689,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25267448,"2021-03-08 04:57:19"
860,54612,unidentified,order,Dermaptera,Dermaptera,0,0,1,0,https://www.inaturalist.org/observations/25260818,"2021-03-08 04:57:19"
861,54581,caterpillar,species,"Epimecis hortaria",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25260447,"2021-03-08 04:57:19"
862,54561,beetle,species,"Chauliognathus marginatus",beetle,0,0,5,0,https://www.inaturalist.org/observations/25260269,"2021-03-08 04:57:19"
863,54520,caterpillar,subfamily,Lymantriinae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25259616,"2021-03-08 04:57:19"
864,54493,other,suborder,Hemerobiiformia,Neuroptera,0,0,1,0,https://www.inaturalist.org/observations/25258914,"2021-03-08 04:57:19"
865,54454,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25214792,"2021-03-08 04:57:19"
866,54362,spider,genus,Leucauge,spider,0,0,2,0,https://www.inaturalist.org/observations/25210065,"2021-03-08 04:57:19"
867,54346,spider,species,"Lyssomanes viridis",spider,0,0,3,0,https://www.inaturalist.org/observations/25209803,"2021-03-08 04:57:19"
868,54338,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25209529,"2021-03-08 04:57:19"
869,54335,caterpillar,suborder,Symphyta,bee,0,1,4,1,https://www.inaturalist.org/observations/25209451,"2021-03-08 04:57:19"
870,54324,moths,subfamily,Amphipyrinae,moths,0,0,2,0,https://www.inaturalist.org/observations/25183317,"2021-03-08 04:57:19"
871,53939,caterpillar,species,"Orgyia leucostigma",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25108425,"2021-03-08 04:57:19"
872,53851,caterpillar,species,"Epimecis hortaria",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25106985,"2021-03-08 04:57:19"
873,53834,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25106565,"2021-03-08 04:57:19"
874,53809,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/25105837,"2021-03-08 05:00:25"
875,53800,spider,species,"Colonus sylvanus",spider,0,0,3,0,https://www.inaturalist.org/observations/25105690,"2021-03-08 05:00:28"
876,53726,spider,family,Trachelidae,spider,0,0,3,0,https://www.inaturalist.org/observations/25056021,"2021-03-08 05:00:28"
877,53682,ant,species,"Prenolepis imparis",ant,0,0,2,0,https://www.inaturalist.org/observations/24960925,"2021-03-08 05:00:28"
878,53674,ant,species,"Camponotus castaneus",ant,0,0,3,0,https://www.inaturalist.org/observations/24960146,"2021-03-08 05:00:28"
879,53676,fly,family,Dolichopodidae,fly,0,0,2,0,https://www.inaturalist.org/observations/24960133,"2021-03-08 05:00:28"
880,53675,caterpillar,suborder,Symphyta,bee,0,1,3,1,https://www.inaturalist.org/observations/24960119,"2021-03-08 05:00:28"
881,53673,fly,family,Dolichopodidae,fly,0,0,2,0,https://www.inaturalist.org/observations/24959806,"2021-03-08 05:00:28"
882,53661,unidentified,species,"Vasates aceriscrumena",Endeostigmata,0,0,2,0,https://www.inaturalist.org/observations/24954251,"2021-03-08 05:00:28"
883,53647,unidentified,species,"Vasates aceriscrumena",Endeostigmata,0,0,2,0,https://www.inaturalist.org/observations/24954214,"2021-03-08 05:00:28"
884,53650,unidentified,species,"Vasates aceriscrumena",Endeostigmata,0,0,1,0,https://www.inaturalist.org/observations/24954202,"2021-03-08 05:00:28"
885,53612,beetle,species,"Lucidota atra",beetle,0,0,3,0,https://www.inaturalist.org/observations/24851385,"2021-03-08 05:00:28"
886,53582,caterpillar,species,"Epimecis hortaria",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/24838268,"2021-03-08 05:00:28"
887,53569,beetle,family,Coccinellidae,beetle,0,0,2,0,https://www.inaturalist.org/observations/24837493,"2021-03-08 05:00:28"
888,53427,ant,species,"Camponotus castaneus",ant,0,0,2,0,https://www.inaturalist.org/observations/24525335,"2021-03-08 05:00:28"
889,53428,beetle,family,Elateridae,beetle,0,0,2,0,https://www.inaturalist.org/observations/24525319,"2021-03-08 05:00:28"
890,53426,ant,genus,Nylanderia,ant,0,0,3,0,https://www.inaturalist.org/observations/24524535,"2021-03-08 05:00:28"
891,53423,caterpillar,family,Noctuidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/24518140,"2021-03-08 05:00:28"
892,43835,truebugs,order,Coleoptera,beetle,0,0,3,1,https://www.inaturalist.org/observations/22884528,"2021-03-08 05:03:21"
893,43834,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/22884516,"2021-03-08 05:03:21"
894,43797,bee,order,Diptera,fly,0,0,3,1,https://www.inaturalist.org/observations/22660516,"2021-03-08 05:03:21"
895,43798,bee,family,Rhagionidae,fly,0,0,3,1,https://www.inaturalist.org/observations/22660509,"2021-03-08 05:03:21"
896,43786,grasshopper,genus,Zelus,truebugs,0,0,3,1,https://www.inaturalist.org/observations/22627374,"2021-03-08 05:03:21"
897,43633,ant,species,"Camponotus pennsylvanicus",ant,0,0,3,0,https://www.inaturalist.org/observations/22568288,"2021-03-08 05:06:19"
898,43629,ant,genus,Camponotus,ant,0,0,2,0,https://www.inaturalist.org/observations/22568037,"2021-03-08 05:06:19"
899,43627,ant,species,"Formica subsericea",ant,0,0,2,0,https://www.inaturalist.org/observations/22567277,"2021-03-08 05:06:19"
900,43598,bee,genus,Nomada,bee,0,0,4,0,https://www.inaturalist.org/observations/22560145,"2021-03-08 05:06:19"
901,43599,fly,epifamily,Anthophila,bee,0,0,3,1,https://www.inaturalist.org/observations/22560138,"2021-03-08 05:06:19"
902,43533,spider,genus,Leucauge,spider,0,0,2,0,https://www.inaturalist.org/observations/22531833,"2021-03-08 05:06:19"
903,43522,unidentified,family,Chironomidae,fly,0,0,1,0,https://www.inaturalist.org/observations/22531482,"2021-03-08 05:06:19"
904,43521,ant,species,"Camponotus pennsylvanicus",ant,0,0,2,0,https://www.inaturalist.org/observations/22531476,"2021-03-08 05:06:19"
905,43514,caterpillar,suborder,Symphyta,bee,0,1,4,1,https://www.inaturalist.org/observations/22529599,"2021-03-08 05:06:19"
906,43505,caterpillar,family,Geometridae,caterpillar,0,0,3,0,https://www.inaturalist.org/observations/22527667,"2021-03-08 05:06:19"
907,43458,grasshopper,family,Coreidae,truebugs,0,0,3,1,https://www.inaturalist.org/observations/22522951,"2021-03-08 05:06:19"
908,43444,unidentified,order,Thysanoptera,Thysanoptera,0,0,1,0,https://www.inaturalist.org/observations/22522449,"2021-03-08 05:06:19"
909,43319,spider,species,"Lyssomanes viridis",spider,0,0,3,0,https://www.inaturalist.org/observations/21911317,"2021-03-08 05:09:20"
910,43316,fly,family,Chironomidae,fly,0,0,2,0,https://www.inaturalist.org/observations/21910985,"2021-03-08 05:09:20"
911,43311,unidentified,family,Chironomidae,fly,0,0,1,0,https://www.inaturalist.org/observations/21876629,"2021-03-08 05:09:20"
912,43308,aphid,family,Cantharidae,beetle,0,0,4,1,https://www.inaturalist.org/observations/21876540,"2021-03-08 05:09:20"
913,43292,spider,genus,Colonus,spider,0,0,3,0,https://www.inaturalist.org/observations/21876170,"2021-03-08 05:09:20"
914,13228,caterpillar,species,"Halysidota tessellaris",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848860,"2021-03-08 05:09:20"
915,13227,caterpillar,species,"Acharia stimulea",caterpillar,0,0,4,0,https://www.inaturalist.org/observations/17848857,"2021-03-08 05:09:20"
916,13054,caterpillar,species,"Schizura unicornis",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848855,"2021-03-08 05:09:20"
917,13027,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848854,"2021-03-08 05:09:20"
918,12469,moths,species,"Eutrapela clemataria",moths,0,0,3,0,https://www.inaturalist.org/observations/17848810,"2021-03-08 05:09:20"
919,12183,caterpillar,species,"Acharia stimulea",caterpillar,0,0,4,0,https://www.inaturalist.org/observations/17848801,"2021-03-08 05:09:20"
920,11981,caterpillar,species,"Epimecis hortaria",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848799,"2021-03-08 05:09:20"
921,11973,truebugs,genus,Pselliopus,truebugs,0,0,5,0,https://www.inaturalist.org/observations/17848797,"2021-03-08 05:09:20"
922,11949,caterpillar,species,"Natada nasoni",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848793,"2021-03-08 05:09:20"
923,11466,caterpillar,species,"Harrisimemna trisignata",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848788,"2021-03-08 05:12:18"
924,11390,caterpillar,species,"Lithacodes fasciola",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848782,"2021-03-08 05:12:18"
925,11167,caterpillar,species,"Acronicta americana",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848781,"2021-03-08 05:12:18"
926,11132,truebugs,tribe,Nezarini,truebugs,0,0,3,0,https://www.inaturalist.org/observations/17848779,"2021-03-08 05:12:18"
927,10981,caterpillar,subfamily,Noctuinae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848776,"2021-03-08 05:12:18"
928,10975,caterpillar,species,"Acronicta americana",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848774,"2021-03-08 05:12:18"
929,10952,caterpillar,species,"Acronicta americana",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848770,"2021-03-08 05:12:18"
930,10937,caterpillar,species,"Halysidota tessellaris",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848767,"2021-03-08 05:12:18"
931,10918,caterpillar,species,"Natada nasoni",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848766,"2021-03-08 05:12:18"
932,10891,caterpillar,family,Sphingidae,caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848765,"2021-03-08 05:12:18"
933,10846,caterpillar,species,"Acronicta retardata",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848759,"2021-03-08 05:12:18"
934,10727,truebugs,genus,Sinea,truebugs,0,0,2,0,https://www.inaturalist.org/observations/17848757,"2021-03-08 05:12:18"
935,10545,caterpillar,species,"Heterocampa guttivitta",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848752,"2021-03-08 05:12:18"
936,10334,caterpillar,species,"Halysidota tessellaris",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848750,"2021-03-08 05:12:18"
937,10328,caterpillar,genus,Panopoda,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848747,"2021-03-08 05:12:18"
938,9784,caterpillar,family,Limacodidae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848739,"2021-03-08 05:12:18"
939,9034,caterpillar,species,"Halysidota tessellaris",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848717,"2021-03-08 05:12:18"
940,8782,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848710,"2021-03-08 05:12:18"
941,8770,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848708,"2021-03-08 05:12:18"
942,8747,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848707,"2021-03-08 05:12:18"
943,8677,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848694,"2021-03-08 05:12:18"
944,8675,truebugs,species,"Arilus cristatus",truebugs,0,0,3,0,https://www.inaturalist.org/observations/17848693,"2021-03-08 05:12:18"
945,8667,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848689,"2021-03-08 05:12:18"
946,8657,caterpillar,species,"Halysidota harrisii",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848685,"2021-03-08 05:12:18"
947,8628,caterpillar,species,"Acronicta americana",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848683,"2021-03-08 05:12:18"
948,8220,caterpillar,species,"Halysidota tessellaris",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848651,"2021-03-08 05:15:20"
949,8040,caterpillar,genus,Panopoda,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848646,"2021-03-08 05:15:20"
950,7973,moths,genus,Anisota,moths,0,0,2,0,https://www.inaturalist.org/observations/17848630,"2020-08-17 04:42:15"
951,7716,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848625,"2021-03-08 05:15:20"
952,7211,caterpillar,species,"Charadra deridens",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848587,"2021-03-08 05:15:20"
953,7134,beetle,species,"Popillia japonica",beetle,0,0,3,0,https://www.inaturalist.org/observations/17848584,"2021-03-08 05:15:20"
954,6821,caterpillar,species,"Halysidota harrisii",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848579,"2021-03-08 05:15:20"
955,6794,truebugs,species,"Arilus cristatus",truebugs,0,0,3,0,https://www.inaturalist.org/observations/17848577,"2021-03-08 05:15:20"
956,6753,grasshopper,genus,Oecanthus,grasshopper,0,0,3,0,https://www.inaturalist.org/observations/17848576,"2021-03-08 05:15:20"
957,6726,beetle,species,"Popillia japonica",beetle,0,0,3,0,https://www.inaturalist.org/observations/17848570,"2021-03-08 05:15:20"
958,6707,caterpillar,genus,Panopoda,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848566,"2021-03-08 05:15:20"
959,6669,caterpillar,species,"Hyphantria cunea",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848563,"2021-03-08 05:15:20"
960,6662,caterpillar,genus,Pococera,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848560,"2021-03-08 05:15:20"
961,6646,caterpillar,genus,Schizura,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848557,"2021-03-08 05:15:20"
962,6645,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848556,"2021-03-08 05:15:20"
963,6487,caterpillar,species,"Macrurocampa marthesia",caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848552,"2021-03-08 05:15:20"
964,6109,caterpillar,species,"Halysidota harrisii",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848544,"2021-03-08 05:15:20"
965,5407,caterpillar,family,Geometridae,caterpillar,0,0,2,0,https://www.inaturalist.org/observations/17848527,"2021-03-08 05:15:20"
966,5160,truebugs,superfamily,Tettigonioidea,grasshopper,0,0,3,1,https://www.inaturalist.org/observations/17848523,"2021-03-08 05:15:20"
967,5132,caterpillar,species,"Acronicta retardata",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848519,"2021-03-08 05:15:20"
968,4829,caterpillar,species,"Schizura unicornis",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848513,"2021-03-08 05:18:24"
969,4793,caterpillar,genus,Acronicta,caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848512,"2021-03-08 05:18:24"
970,4442,caterpillar,species,"Acronicta impleta",caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848501,"2021-03-08 05:18:24"
971,4145,truebugs,species,"Arilus cristatus",truebugs,0,0,3,0,https://www.inaturalist.org/observations/17848499,"2021-03-08 05:18:24"
972,4069,leafhopper,species,"Oncometopia orbona",leafhopper,0,0,3,0,https://www.inaturalist.org/observations/17848492,"2021-03-08 05:18:24"
973,3685,caterpillar,genus,Colocasia,caterpillar,0,0,3,0,https://www.inaturalist.org/observations/17848485,"2021-03-08 05:18:24"
